"","...1","removed","freqchal","pvi2","obama","cperhs","sexexp","book","author","state","antifamily","cmedin","cperba","days2000","occult","language","homosexuality","violence","booktitle"
"521",58,1,0,7.4,1,-2.76195786864932,1,1473,"Sittenfeld, Curtis","CA",0,10119,2.57627013630731,3220,0,0,0,0,"Prep"
"522",787,0,0,2,1,2.33804213135069,0,1476,"McDaniel, Lurlene","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Prey"
"523",267,0,0,7.7,1,1.83804213135069,0,1480,"Cabot, Meg","IL",0,6489.5,2.07627013630731,3201,0,0,0,0,"Princess Mia"
"524",96,0,0,-0.2,0,7.33804213135069,1,1481,"Stern, Howard","CO",0,10346.5,8.67627013630731,1426,0,1,0,0,"Private Parts"
"525",576,0,0,4,0,5.53804213135068,0,1483,"Peretti, Frank E.","OR",0,1274.5,1.07627013630731,510,0,0,1,0,"Prophet"
"526",868,0,0,-1.7,0,1.93804213135068,0,1484,"Aki, Katsu","VA",0,11296,5.47627013630731,3080,0,0,0,0,"Psychic Academy Series"
"527",680,1,0,2,1,2.33804213135069,1,1486,"Gardner, Chris","PA",0,4218,-1.62372986369269,3610,0,1,0,1,"Pursuit of Happiness, The"
"528",415,0,0,-3.1,1,1.73804213135068,1,1488,"Castellucci, Cecil","MO",0,1279.5,-2.42372986369269,3530,0,1,0,0,"Queen of Cool"
"529",7,0,0,-13.4,0,8.73804213135068,0,1489,"Gage, Simon","AK",0,15707.5,0.676270136307309,1351,0,0,1,0,"Queer"
"530",117,0,0,-0.2,0,7.33804213135069,0,1490,"Okuda, Hitoshi","CO",0,10346.5,8.67627013630731,1426,0,0,0,0,"Quest for More Money"
"531",81,1,0,7.4,0,-2.76195786864932,0,1491,"Anthony, Piers","CA",0,10119,2.57627013630731,120,1,0,0,0,"Question Quest"
"532",788,0,0,2,1,2.33804213135069,0,1492,"Updike, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Rabbit (series)"
"533",45,0,0,7.4,0,-2.76195786864932,0,1493,"Harkness, Cheryl","CA",0,10119,2.57627013630731,1697,0,0,0,0,"Rabble Rousers"
"534",673,0,0,4,0,5.53804213135068,0,1495,"Sturges, Jock","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Radiant Identities"
"535",529,1,1,-0.7,0,3.43804213135068,0,1496,"Cormier, Robert","OH",0,2469,-2.92372986369269,2848,0,0,0,0,"Rag and Bone Shop, The"
"536",789,0,0,2,1,2.33804213135069,0,1502,"Sanchez,Alex","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Rainbow High"
"537",790,0,0,2,1,2.33804213135069,0,1507,"Malouf, David","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Ransom"
"538",791,0,0,2,1,2.33804213135069,0,1511,"Hillmer, Timothy","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Ravenhill"
"539",335,0,0,-9.7,1,-4.76195786864932,1,1512,"Cabot, Meg","LA",1,-5120.5,-5.32372986369269,3239,0,0,0,0,"Ready or Not"
"540",154,0,0,-0.2,0,7.33804213135069,0,1514,"Maderas, Linda","CO",0,10346.5,8.67627013630731,1440,0,0,0,0,"Ready, Set, Grow!"
"541",303,0,0,-6.2,0,2.53804213135068,0,1515,"Gray, Heather M.","IN",0,1086.5,-4.62372986369269,279,0,0,0,0,"Real Girl/Real World"
"542",614,0,0,4,0,5.53804213135068,0,1516,"Reger, James P.","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Rebuilding of Bosnia, The"
"543",238,1,1,-17.4,0,5.13804213135069,1,1523,"Pike, Christopher","ID",0,3194,-2.32372986369269,120,0,0,0,1,"Remember Me 3: The Last Story"
"544",129,0,0,-0.2,1,7.33804213135069,0,1524,"Cronin, Doreen","CO",0,10346.5,8.67627013630731,3904,0,0,0,1,"Rescue Bunnies"
"545",470,1,0,4.4,1,2.53804213135068,0,1527,"Sonnie, Amy (ed.)","NJ",0,19935.5,5.77627013630731,3805,0,0,1,0,"Revolutionary Voices:  A Multicultural Queer Youth Anthology"
"546",792,0,1,2,1,2.33804213135069,0,1528,"Myracle, Lauren","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Rhymes With Witches"
"547",565,1,0,4,0,5.53804213135068,1,1529,"Cody, Robin","OR",0,1274.5,1.07627013630731,480,0,1,0,0,"Richochet River"
"548",615,0,0,4,0,5.53804213135068,0,1530,"Gammel, Stephen","OR",0,1274.5,1.07627013630731,1426,0,0,0,1,"Ride"
"549",653,0,0,4,0,5.53804213135068,1,1531,"Asprin, Robert","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Ripping Time"
"550",397,0,0,2.3,0,8.33804213135069,0,1537,"Marcinko, Richard","MN",0,15378,3.37627013630731,1093,0,1,0,1,"Rogue Warrior: Violent Action"
"551",887,0,0,-1.7,1,1.93804213135068,0,1545,"Steig, William","VA",0,11296,5.47627013630731,3503,0,0,0,1,"Rotten Island"
"552",514,0,1,-0.7,0,3.43804213135068,1,1552,"Crutcher, Chris","OH",0,2469,-2.92372986369269,3080,0,1,0,0,"Running Loose"
"553",170,0,0,7.1,0,4.43804213135068,1,1553,"Burroughs, Augusten","CT",0,16247.5,7.37627013630731,1254,0,1,1,0,"Running With Scissors"
"554",49,0,0,7.4,1,-2.76195786864932,0,1555,"Corinna, Heather","CA",0,10119,2.57627013630731,3508,0,0,0,0,"S.E.X.:  The All-You-Need-To-Know Progressive Sexuality Guide to Get You Through High School"
"555",793,0,0,2,1,2.33804213135069,0,1557,"Shaw, Susan","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Safe"
"556",34,0,0,-6.1,1,1.43804213135068,0,1559,"Codell, Esme Rajo","AZ",0,3490.5,-0.52372986369269,3685,0,1,0,0,"Sahara Special"
"557",143,0,0,-0.2,0,7.33804213135069,0,1564,"Dahl, Tessa","CO",0,10346.5,8.67627013630731,1800,0,0,0,0,"Same But Different, The"
"558",18,0,0,-13.2,1,-4.26195786864932,1,1568,"Wittlinger, Ellen","AL",0,-5054,-5.02372986369269,3205,0,0,0,0,"Sandpiper"
"559",221,1,0,1,NA,6.53804213135068,1,1569,"Locker, Sari","IA",0,3921.5,-2.82372986369269,NA,0,0,0,0,"Sari Says"
"560",577,0,0,4,0,5.53804213135068,1,1571,"Thomas, Rob","OR",0,1274.5,1.07627013630731,510,0,1,0,0,"Satellite Down"
"561",225,0,1,1,0,6.53804213135068,0,982,"Schwartz, Alvin","IA",0,3921.5,-2.82372986369269,751,0,0,0,1,"Scary Stories to Tell in the Dark"
"562",627,0,0,4,0,5.53804213135068,0,1576,"Paulsen, Gary","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Schernoff Discoveries, The"
"563",477,0,0,4.4,0,2.53804213135068,0,1577,"Myers, Walter Dean","NJ",0,19935.5,5.77627013630731,480,0,0,0,0,"Scorpions"
"564",194,0,0,-1.8,1,0.33804213135069,0,1578,"Drabble, Margaret","FL",0,372,-1.72372986369269,3364,0,1,0,0,"Sea Lady, The"
"565",674,0,0,4,0,5.53804213135068,0,1581,"Casteneda, Carlos","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"Second Ring of Power, The"
"566",584,0,0,4,0,5.53804213135068,0,1582,"LaBute, Neil","OR",0,1274.5,1.07627013630731,2290,0,0,0,0,"Seconds of Pleasure"
"567",333,0,0,-9.7,1,-4.76195786864932,1,1583,"Yoe, Craig","LA",0,-5120.5,-5.32372986369269,3600,0,0,0,0,"Secret Identity"
"568",524,0,0,-0.7,0,3.43804213135068,1,1596,"Zane","OH",0,2469,-2.92372986369269,2432,0,1,0,0,"Sex Chronicles, The"
"569",312,1,0,-11.5,1,6.43804213135068,1,1598,"Dubberly, Emily","KS",0,144.5,1.77627013630731,3289,0,0,0,0,"Sex for Busy People"
"570",144,0,0,-0.2,0,7.33804213135069,0,1620,"White, Stever & David Weber","CO",0,10346.5,8.67627013630731,1800,0,0,0,0,"Shiva Option, The"
"571",880,1,0,-1.7,0,1.93804213135068,0,1621,"Clavell, James","VA",0,11296,5.47627013630731,510,0,0,0,0,"Shogun"
"572",794,0,0,2,1,2.33804213135069,0,1622,"Meyers, Walter Dean","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Shooter"
"573",795,0,1,2,1,2.33804213135069,0,1624,"Steinbeck, John","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Short Novels of John Steinbeck"
"574",270,0,0,7.7,0,1.83804213135069,0,1627,"Steig, William","IL",0,6489.5,2.07627013630731,3152,0,1,0,0,"Shrek"
"575",852,1,0,-8.7,0,-3.66195786864931,0,1628,"Hesse, Herman","TN",0,-2995.5,-4.42372986369269,2397,0,0,0,0,"Siddhartha"
"576",552,0,0,-16.9,0,1.03804213135068,1,1631,"Konigsburg, E.L.","OK",0,-3087.5,-3.72372986369269,3014,0,0,0,0,"Silent to the Bone"
"577",42,0,0,7.4,0,-2.76195786864932,1,1635,"Miller, Frank","CA",0,10119,2.57627013630731,2399,0,0,0,1,"Sin City"
"578",697,0,0,2,0,2.33804213135069,0,1638,"Fierstein, Harvey","PA",0,4218,-1.62372986369269,1946,0,0,1,0,"Sissy Duckling, The"
"579",435,0,0,-4.3,0,-1.46195786864932,0,713,"Brashares, Ann","NC",0,-310,-1.52372986369269,2852,0,1,0,0,"Sisterhood of the Traveling Pants, The"
"580",426,0,0,-7.1,1,7.63804213135069,0,1639,"Stine, R.L.","MT",0,-6482,0.376270136307308,3342,0,1,0,0,"Sitter, The"
"581",388,0,0,3.8,0,3.83804213135069,0,1642,"LaVelle, Victor","MI",0,2966,-2.22372986369269,1443,0,1,0,0,"Slapboxing with Jesus"
"582",850,0,0,-8.7,0,-3.66195786864931,1,1643,"Vonnegut, Kurt","TN",0,-2995.5,-4.42372986369269,480,0,1,0,0,"Slaughterhouse-Five"
"583",366,0,0,3.8,NA,3.83804213135069,1,1653,"Block, Lawrence","MI",0,2966,-2.22372986369269,NA,0,0,0,1,"Small Town"
"584",913,0,0,5,0,7.53804213135068,1,1657,"Guterson, David","WA",0,9907.5,3.67627013630731,1274,0,0,0,0,"Snow Falling on Cedars"
"585",819,0,0,2,0,2.33804213135069,0,1659,"Stine, R.L.","PA",0,4218,-1.62372986369269,3080,0,0,0,1,"Snowman, The"
"586",35,0,0,-6.1,1,1.43804213135068,0,1660,"Palahniuk, Chuck","AZ",0,3490.5,-0.52372986369269,3240,0,0,0,0,"Snuff"
"587",73,0,0,7.4,0,-2.76195786864932,1,1661,"Watkins, Yoko Kawashima","CA",0,10119,2.57627013630731,294,0,0,0,1,"So Far From the Bamboo Grove"
"588",796,0,0,2,1,2.33804213135069,0,1662,"Sanchez, Alex","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"So Hard to Say"
"589",821,0,0,2,0,2.33804213135069,0,1668,"Levy, Elizabeth","PA",0,4218,-1.62372986369269,2136,1,0,0,0,"Something Queer at the Haunted School"
"590",370,0,1,3.8,1,3.83804213135069,1,1671,"Morrison, Toni","MI",0,2966,-2.22372986369269,3511,0,1,0,0,"Song of Solomon"
"591",616,0,0,4,0,5.53804213135068,0,1672,"Pierce, Tamora","OR",0,1274.5,1.07627013630731,1426,0,0,0,0,"Song of the Lionness Series"
"592",797,0,0,2,1,2.33804213135069,0,1673,"Lawrence, D.H.","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Sons and Lovers"
"593",882,1,0,-1.7,0,1.93804213135068,0,1674,"Gaarder, Iostein","VA",0,11296,5.47627013630731,510,0,0,0,0,"Sophie's World"
"594",883,1,0,-1.7,0,1.93804213135068,0,1681,NA,"VA",0,11296,5.47627013630731,510,0,0,0,0,"Source, The"
"595",681,1,0,2,1,2.33804213135069,1,1683,"Wizner, Jake","PA",0,4218,-1.62372986369269,3497,0,1,0,0,"Spanking Shakespeare"
"596",26,1,0,-6.1,0,1.43804213135068,1,1684,"Anderson, Laurie Halse","AZ",0,3490.5,-0.52372986369269,480,0,1,0,1,"Speak"
"597",249,0,0,7.7,0,1.83804213135069,0,1686,"Napoli, Donna Jo","IL",1,6489.5,2.07627013630731,597,0,0,0,0,"Spinners"
"598",907,0,0,5,0,7.53804213135068,1,1689,"Eleveld, Mark (editor)","WA",0,9907.5,3.67627013630731,2699,0,0,0,1,"Spoken Word Revolution, The"
"599",517,0,0,-0.7,0,3.43804213135068,1,1691,"Welch, Nathaniel","OH",0,2469,-2.92372986369269,2759,0,0,0,0,"Spring Broke"
"600",239,1,1,-17.4,0,5.13804213135069,1,1696,"Pike, Christopher","ID",0,3194,-2.32372986369269,120,0,0,0,1,"Star Group, The"
"601",862,1,0,-1.7,1,1.93804213135068,1,1698,"Dark Horse Comics","VA",0,11296,5.47627013630731,3669,0,0,0,0,"Star Wars:  Return of the Jedi II"
"602",799,0,0,2,1,2.33804213135069,0,1699,"Grove, Vicki","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Starplace, The"
"603",847,1,1,-8.7,0,-3.66195786864931,0,1702,"Crutcher, Chris","TN",0,-2995.5,-4.42372986369269,2474,0,1,0,0,"Staying Fat for Sarah Byrnes"
"604",127,1,0,-0.2,0,7.33804213135069,0,1705,"Page, Jake","CO",0,10346.5,8.67627013630731,1426,0,1,0,0,"Stolen Gods"
"605",884,1,0,-1.7,0,1.93804213135068,0,1707,"Heigi, Ursula","VA",0,11296,5.47627013630731,510,0,0,0,0,"Stones From the River"
"606",597,0,0,4,0,5.53804213135068,0,1709,"Carter, David","OR",0,1274.5,1.07627013630731,1804,0,0,1,0,"Stonewall: Riots that Parked the Gay Revolution"
"607",655,0,0,4,0,5.53804213135068,0,1715,"Bannerman, Helen","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Story of Little Black Sambo, The"
"608",253,0,0,7.7,0,1.83804213135069,1,1717,"Burrison, John","IL",0,6489.5,2.07627013630731,801,0,1,0,0,"Storytellers: Folktales and Legends from the South"
"609",595,0,0,4,0,5.53804213135068,0,1719,"Buronson","OR",0,1274.5,1.07627013630731,1869,0,0,0,0,"Strain: Pulp Graphic Novel"
"610",842,1,0,-8.9,1,5.03804213135068,1,1726,"Schrag, Ariel","SD",0,785,-2.52372986369269,3291,0,1,0,0,"Stuck in the Middle:  Seventeen Comics from an Unpleasant Age"
"611",587,0,0,4,0,5.53804213135068,0,1728,"Moore, Michael","OR",0,1274.5,1.07627013630731,2014,0,0,0,0,"Stupid White Men"
"612",214,0,0,-6.8,0,-0.961957868649321,0,1731,"Allard, Harry","GA",0,2239.5,0.276270136307311,445,0,0,0,0,"Stupid's Have a Ball, The"
"613",92,0,0,-0.2,0,7.33804213135069,1,1738,"Hentley, James A.","CO",0,10346.5,8.67627013630731,1800,0,1,0,0,"Summer Country, The"
"614",24,0,0,-8.8,0,-4.26195786864932,0,1739,"Greene, Bette","AR",0,-6258.5,-7.32372986369269,480,0,1,0,0,"Summer of My German Soldier"
"615",800,0,0,2,1,2.33804213135069,0,1740,"Hemingway, Ernest","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Sun Also Rises, The"
"616",114,0,0,-0.2,0,7.33804213135069,1,1745,"William, Kate","CO",0,10346.5,8.67627013630731,1440,0,0,0,0,"Sweet Valley High Series"
"617",145,0,0,-0.2,0,7.33804213135069,0,1747,"Wolfe, Daniel","CO",0,10346.5,8.67627013630731,1800,0,0,1,0,"T.E. Lawrence: Lives of Notable Gay Men and Lesbians"
"618",420,1,1,-3.1,1,1.73804213135068,0,1849,"Myracle, Lauren","MO",0,1279.5,-2.42372986369269,3180,0,0,0,0,"TTFN"
"619",922,0,1,2.4,1,5.53804213135068,1,1849,"Myracle, Lauren","WI",0,4234.5,-1.62372986369269,3343,0,0,0,0,"TTYL"
"620",628,0,0,4,0,5.53804213135068,0,1755,"Chamberlain, Ann","OR",0,1274.5,1.07627013630731,990,0,0,0,0,"Tamar"
"621",288,0,0,-6.2,1,2.53804213135068,0,1758,"Hewlitt, Jamie","IN",0,1086.5,-4.62372986369269,3378,0,0,0,1,"Tank Girl"
"622",76,1,0,7.4,0,-2.76195786864932,0,1761,NA,"CA",0,10119,2.57627013630731,1800,0,0,0,0,"Technical Date on the Shasta Dam"
"623",918,0,0,2.4,1,5.53804213135068,1,1766,"Marcovitz, Hal","WI",0,4234.5,-1.62372986369269,3731,0,0,0,0,"Teens & Sex"
"624",801,0,1,2,1,2.33804213135069,0,1772,"Cormier, Robert","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Tenderness"
"625",802,0,0,2,1,2.33804213135069,0,1773,"Picoult, Jodi","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Tenth Circle, The"
"626",87,0,0,-0.2,0,7.33804213135069,1,1775,"Hinton, S.E.","CO",0,10346.5,8.67627013630731,1440,0,1,0,1,"Tex"
"627",155,0,0,-0.2,0,7.33804213135069,0,1776,NA,"CO",0,10346.5,8.67627013630731,1440,0,0,0,0,"Thanksgiving Day"
"628",553,0,0,-16.9,0,1.03804213135068,0,1778,"Jones, Richard","OK",0,-3087.5,-3.72372986369269,3014,0,0,0,0,"That's Magic"
"629",803,0,0,2,1,2.33804213135069,0,1779,"Hurston, Zora Neale","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Their Eyes Were Watching God"
"630",441,0,1,-4.3,0,-1.46195786864932,1,1780,"Blume, Judy","NC",0,-310,-1.52372986369269,1050,0,0,0,0,"Then Again, Maybe I Won't"
"631",905,0,0,13.4,0,6.83804213135069,0,1785,"Larson, Gary","VT",0,8467,5.37627013630731,245,0,0,0,0,"There's a Hair in My Dirt"
"632",43,0,0,7.4,0,-2.76195786864932,0,1789,"Springer, Nancy","CA",0,10119,2.57627013630731,2040,0,1,0,1,"They're All Named Wildfire"
"633",885,1,0,-1.7,0,1.93804213135068,0,1792,"O'Brien, Tim","VA",0,11296,5.47627013630731,510,0,0,0,0,"Things They Carried, The"
"634",804,0,0,2,1,2.33804213135069,0,1794,"Asher, Jay","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Thirteen Reasons Why"
"635",805,0,0,2,1,2.33804213135069,0,1800,"Ellis, Ann Dee","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"This Is What I Did"
"636",291,0,0,-6.2,0,2.53804213135068,1,1803,"Ambrose, Stephen","IN",0,1086.5,-4.62372986369269,2759,0,1,0,0,"This Vast Land"
"637",656,0,0,4,0,5.53804213135068,0,1804,"Munsch, Robert","OR",0,1274.5,1.07627013630731,510,0,0,0,0,"Thomas' Snowsuit"
"638",259,0,0,7.7,0,1.83804213135069,0,1805,"Gallico, Paul","IL",0,6489.5,2.07627013630731,597,0,0,0,0,"Thomasina, The Cat Who Thought She Was God"
"639",180,0,0,-1.8,1,0.33804213135069,0,1806,"Rhodes-Courter, Ashley","FL",0,372,-1.72372986369269,3197,0,0,0,0,"Three Little Words:  A Memoir"
"640",331,1,1,-9.7,0,-4.76195786864932,1,1809,"Blume, Judy","LA",0,-5120.5,-5.32372986369269,0,0,1,0,0,"Tiger Eyes"
"641",562,0,0,4,0,5.53804213135068,1,1811,"Adelman, Bob","OR",0,1274.5,1.07627013630731,180,0,0,0,1,"Tijuana Bibles"
"642",56,0,0,7.4,0,-2.76195786864932,0,1814,"Healey, Tim","CA",0,10119,2.57627013630731,480,0,0,0,1,"Timespan Spies"
"643",806,0,0,2,1,2.33804213135069,0,1815,"Jones, Carrie","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Tips On Having A Gay (Ex) Boyfriend"
"644",568,0,0,4,1,5.53804213135068,1,1816,"Black, Holly","OR",0,1274.5,1.07627013630731,3600,0,0,0,0,"Tithe: A Modern Faerie Tale"
"645",807,0,0,2,1,2.33804213135069,0,1818,"Lee, Harper","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"To Kill A Mockingbird"
"646",520,0,0,-0.7,1,3.43804213135068,0,1819,"Pearl, Michael and Debi","OH",0,2469,-2.92372986369269,3729,0,0,0,1,"To Train Up A Child"
"647",118,0,0,-0.2,0,7.33804213135069,1,1827,"Reese, Laura","CO",0,10346.5,8.67627013630731,1426,0,0,0,0,"Topping From Below"
"648",82,0,0,7.4,1,-2.76195786864932,0,1828,"Boyle, T.C.","CA",0,10119,2.57627013630731,3801,0,0,0,0,"Torilla Curtain"
"649",493,0,0,10.2,0,-0.461957868649321,0,1829,"Howe, James","NY",0,5007.5,3.37627013630731,3080,0,0,1,0,"Totally Joe"
"650",203,0,0,-6.8,0,-0.961957868649321,1,1830,"Springer, Nancy","GA",0,2239.5,0.276270136307311,3014,0,1,0,1,"Toughing It"
"651",67,0,0,7.4,1,-2.76195786864932,0,1834,"Beam, Chris","CA",0,10119,2.57627013630731,3508,0,0,1,0,"Transparent:  Love, Family, and Living the T with Transgender Teenagers"
"652",546,0,0,-16.9,0,1.03804213135068,0,1836,"Lupica, Mike","OK",0,-3087.5,-3.72372986369269,3006,0,1,0,0,"Travel Team"
"653",294,0,0,-6.2,0,2.53804213135068,0,1837,"DeBrunhoff, Jean","IN",0,1086.5,-4.62372986369269,982,0,0,0,1,"Travels of Babar"
"654",822,0,0,2,0,2.33804213135069,0,1840,"YMCA","PA",0,4218,-1.62372986369269,840,1,0,0,0,"Triathalon"
"655",54,0,0,7.4,0,-2.76195786864932,1,1845,"Nathanson, Laura","CA",0,10119,2.57627013630731,1341,0,0,0,0,"Trouble With Wednesdays, The"
"656",657,0,0,4,0,5.53804213135068,0,1851,"Fine, Anne","OR",0,1274.5,1.07627013630731,510,0,0,0,1,"Tulip Touch, The"
"657",352,0,0,8.5,1,4.23804213135068,1,1853,"Iles, Greg","MD",0,19404.5,7.37627013630731,3199,0,1,0,1,"Turning Angel"
"658",342,1,0,11.7,1,5.23804213135068,0,1855,"Moore, Patrick","MA",0,14048.5,9.17627013630731,3836,0,1,0,0,"Tweaked"
"659",371,0,1,3.8,1,3.83804213135069,0,1856,"Myracle, Lauren","MI",0,2966,-2.22372986369269,3496,0,0,0,0,"Twelve"
"660",897,0,0,13.4,1,6.83804213135069,0,1860,"Hawthorne, Nathaniel","VT",0,8467,5.37627013630731,3224,0,1,0,0,"Twice Told Tales"
"661",810,0,0,2,1,2.33804213135069,0,1861,"Meyer, Stephenie","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Twilight (series)"
"662",811,0,0,2,1,2.33804213135069,0,1871,"Joyce, James","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"Ulysses"
"663",354,0,0,8.5,1,4.23804213135068,0,1872,"Brannen, Sarah S.","MD",0,19404.5,7.37627013630731,3199,0,0,1,0,"Uncle Bobby's Wedding"
"664",160,0,0,-0.2,0,7.33804213135069,0,1875,"Willhoite, Michael","CO",0,10346.5,8.67627013630731,1426,0,0,0,0,"Uncle What-is-it Is Coming to Visit"
"665",105,0,0,-0.2,1,7.33804213135069,1,1877,"Davidson, Mary Janice","CO",0,10346.5,8.67627013630731,3490,0,1,0,0,"Undead and Unworthy"
"666",508,1,0,-0.7,1,3.43804213135068,1,1882,"Braff, Joshua","OH",0,2469,-2.92372986369269,3380,0,1,0,0,"Unthinkable Thoughts of Jacob Green, The"
"667",899,0,0,13.4,1,6.83804213135069,0,1887,"Miller, Neil Z.","VT",0,8467,5.37627013630731,3681,0,0,0,0,"Vaccines:  Are They Really Safe and Effective? A Parents Guide to Childhood Shots"
"668",69,0,0,7.4,0,-2.76195786864932,1,1892,"Yolen, Jane and Martin H. Greenberg","CA",0,10119,2.57627013630731,2759,0,0,0,0,"Vampires"
"669",161,0,0,-0.2,0,7.33804213135069,1,1897,"Tan, Cecilia","CO",0,10346.5,8.67627013630731,1426,0,0,0,0,"Velderet"
"670",455,0,0,-10.4,1,4.33804213135069,0,1902,"Crew, Gary","ND",0,-813,-2.02372986369269,3711,0,0,0,0,"Viewer, The"
"671",243,0,0,-17.4,0,5.13804213135069,1,1903,"Updike, John","ID",0,3194,-2.32372986369269,2399,0,1,0,0,"Villages"
"672",463,0,0,1.6,1,7.83804213135069,0,1907,"Hahn, Mary Downing","NH",0,17303,4.67627013630731,3730,0,0,0,0,"Wait Till Helen Comes"
"673",837,0,0,-7.8,1,-3.26195786864932,1,1909,"Dickey, Eric Jerome","SC",0,-2191.5,-3.62372986369269,3638,0,0,0,0,"Waking with Enemies"
"674",521,0,0,-0.7,1,3.43804213135068,0,1911,"Kotzwinkle, William","OH",0,2469,-2.92372986369269,3580,0,1,0,0,"Walter the Farting Dog"
"675",162,0,0,-0.2,0,7.33804213135069,0,1924,"Crew, Gary","CO",0,10346.5,8.67627013630731,1426,0,0,0,0,"Water Tower"
"676",596,0,0,4,0,5.53804213135068,0,1925,"Rupp, Rebecca","OR",0,1274.5,1.07627013630731,1857,0,0,0,0,"Waterstone, The"
"677",890,0,0,-1.7,0,1.93804213135068,0,1926,"Curtis, Christopher Paul","VA",0,11296,5.47627013630731,901,0,1,0,0,"Watsons Go to Birmingham, The"
"678",55,0,0,7.4,0,-2.76195786864932,1,1928,"Mowry, Jess","CA",0,10119,2.57627013630731,1026,0,1,0,0,"Way Past Cool"
"679",308,1,1,-11.5,0,6.43804213135068,1,1930,"Cormier, Robert","KS",0,144.5,1.77627013630731,1380,0,1,0,0,"We All Fall Down"
"680",849,0,0,-8.7,0,-3.66195786864931,0,1936,"Overend, Jenni","TN",0,-2995.5,-4.42372986369269,1924,0,0,0,0,"Welcome with Love"
"681",525,1,1,-0.7,0,3.43804213135068,0,1941,"Crutcher, Chris","OH",0,2469,-2.92372986369269,2854,0,1,0,0,"Whale Talk"
"682",812,0,0,2,1,2.33804213135069,0,1944,"Giles, Gail","PA",0,4218,-1.62372986369269,3600,0,0,0,0,"What Happened to Cass McBride?"
"683",319,0,0,-10.4,1,-5.46195786864932,1,1952,"Sones, Sonya","KY",0,-5880.5,-6.92372986369269,3628,0,0,0,0,"What My Mother Doesn't Know"
"684",27,0,0,-6.1,0,1.43804213135068,0,1951,"Sones, Sonya","AZ",0,3490.5,-0.52372986369269,1748,0,1,0,0,"What My Mother Doesnt Know"
"685",146,0,0,-0.2,0,7.33804213135069,0,1942,"Lester, Julius and Joe Cepeda","CO",0,10346.5,8.67627013630731,1800,0,0,0,0,"What a Truly Cool World"
"686",295,0,0,-6.2,0,2.53804213135068,0,1954,"St. Joseph County Public Library","IN",0,1086.5,-4.62372986369269,840,0,0,0,0,"What to Do When Stopped by Police"
"687",437,1,0,-4.3,1,-1.46195786864932,0,1957,"Mayle, Peter","NC",0,-310,-1.52372986369269,3198,0,0,0,0,"What's Happening to Me?"
"688",373,0,0,3.8,1,3.83804213135069,0,1959,"Madaras, Lynda","MI",0,2966,-2.22372986369269,3363,0,0,0,0,"What's Happening to My Body?: Book for Girls"
"689",119,0,0,-0.2,0,7.33804213135069,0,1962,"Johnson, Kevin and James R. White","CO",0,10346.5,8.67627013630731,1426,0,0,0,0,"What's With the Dudes at the Door?"
"690",147,0,0,-0.2,0,7.33804213135069,0,1962,"Johnson, Kevin and James R. White","CO",0,10346.5,8.67627013630731,1800,0,0,0,0,"What's with the Dudes at the Door?"
"691",498,1,0,10.2,0,-0.461957868649321,0,1963,"Kushner, Harold S.","NY",0,5007.5,3.37627013630731,2799,0,0,0,0,"When Bad Things Happen to Good People"
"692",928,1,0,-19.7,0,8.33804213135069,0,1964,"Lester, Julius","WY",0,4081.5,-2.12372986369269,841,0,0,0,1,"When Dad Killed Mom"
"693",825,0,0,11.2,0,-1.56195786864932,1,1966,"Clarke, Will","RI",0,8141,1.57627013630731,3014,0,1,0,0,"When I Was A Loser"
"694",675,0,0,4,0,5.53804213135068,0,1970,"Giblin, James Cross","OR",0,1274.5,1.07627013630731,180,0,0,0,0,"When Plague Strikes"
"695",25,1,0,-6.1,0,1.43804213135068,0,1971,"Voight, Cynthia","AZ",0,3490.5,-0.52372986369269,2838,0,1,0,1,"When She Hollers"
